Provincia;Población;Latitud;Longitud;Habitantes
Vizcaya;Etxebarri;43,24718;-2,890139;9171
Vizcaya;Etxebarria;43,25415;-2,477354;831
Vizcaya;Forua;43,33371;-2,678589;1016
Vizcaya;Fruiz;43,32889;-2,783333;423
Vizcaya;Galdakao;43,23056;-2,845833;29226
Vizcaya;Galdames;43,266;-3,094;837
Vizcaya;Gamiz-Fika;43,31173;-2,810701;1318
Vizcaya;Garai;43,19472;-2,609722;318
Vizcaya;Gatika;43,36389;-2,871944;1559
Vizcaya;Gautegiz Arteaga;43,3531;-2,650985;875
Vizcaya;Gernika-Lumo;43,31707;-2,678975;16244
Vizcaya;Getxo;43,36229;-3,012567;80770
Vizcaya;Gizaburuaga;43,33222;-2,536111;196
Vizcaya;Gordexola;43,17989;-3,071129;1741
Vizcaya;Gorliz;43,41667;-2,933333;5400
Vizcaya;Güeñes;43,21032;-3,095317;6349
Vizcaya;Ibarrangelu;43,39022;-2,633802;616
Vizcaya;Igorre;43,16583;-2,776111;4238
Vizcaya;Ispaster;43,36295;-2,544635;662
Vizcaya;Iurreta;43,1767;-2,633777;3837
Vizcaya;Izurtza;43,15227;-2,641978;258
Vizcaya;Karrantza Harana/Valle de Carranza;43,22528;-3,359444;2810
Vizcaya;Kortezubi;43,33598;-2,654319;412
Vizcaya;Lanestosa;43,22117;-3,439148;287
Vizcaya;Larrabetzu;43,26097;-2,796175;1874
Vizcaya;Laukiz;43,35333;-2,906111;1082
Vizcaya;Leioa;43,3261;-2,987704;30079
Vizcaya;Lekeitio;43,36551;-2,503344;7477
Vizcaya;Lemoa;43,20876;-2,774117;3158
Vizcaya;Lemoiz;43,41324;-2,902253;1028
Vizcaya;Lezama;43,27217;-2,832167;2465
Vizcaya;Loiu;43,315;-2,938333;2290
Vizcaya;Mallabia;43,18965;-2,529969;1178
Vizcaya;Mañaria;43,13749;-2,661135;496
Vizcaya;Markina-Xemein;43,2706;-2,497155;4947
Vizcaya;Maruri-Jatabe;43,38277;-2,874989;898
Vizcaya;Meñaka;43,36446;-2,801795;678
Vizcaya;Mendata;43,28333;-2,633333;382
Vizcaya;Mendexa;43,34639;-2,483333;437
Vizcaya;Morga;43,29793;-2,752739;409
Vizcaya;Mundaka;43,40733;-2,698322;1933
Vizcaya;Mungia;43,35441;-2,846714;16209
Vizcaya;Munitibar-Arbatzegi Gerrikaitz;43,26533;-2,591845;413
Vizcaya;Murueta;43,35446;-2,684153;310
Vizcaya;Muskiz;43,31667;-3,116667;7216
Vizcaya;Muxika;43,28967;-2,692941;1473
Vizcaya;Nabarniz;43,3216;-2,5844;231
Vizcaya;Ondarroa;43,3207;-2,420475;8921
Vizcaya;Orozko;43,10861;-2,911111;2409
Vizcaya;Ortuella;43,31137;-3,055952;8520
Vizcaya;Otxandio;43,04045;-2,654584;1232
Vizcaya;Plentzia;43,40443;-2,950102;4302
Vizcaya;Portugalete;43,32066;-3,020252;48105
Vizcaya;Santurtzi;43,32871;-3,031772;46978
Vizcaya;Sestao;43,30964;-3,00694;29476
Vizcaya;Sondika;43,30047;-2,924341;4536
Vizcaya;Sopelana;43,37892;-2,983002;12359
Vizcaya;Sopuerta;43,26278;-3,1525;2504
Vizcaya;Sukarrieta;43,39534;-2,696367;350
Vizcaya;Trucios-Turtzioz;43,27268;-3,288546;532
Vizcaya;Ubide;43,02683;-2,688209;161
Vizcaya;Ugao-Miraballes;43,17999;-2,902508;4029
Vizcaya;Urduliz;43,37967;-2,962;3338
Vizcaya;Urduña/Orduña;42,99445;-3,009623;4220
Vizcaya;Valle de Trápaga-Trapagaran;43,30311;-3,035548;12353
Vizcaya;Zaldibar;43,17097;-2,54713;3014
Vizcaya;Zalla;43,21401;-3,135223;8186
Vizcaya;Zamudio;43,28333;-2,866667;3203
Vizcaya;Zaratamo;43,21151;-2,873626;1735
Vizcaya;Zeanuri;43,09966;-2,749615;1330
Vizcaya;Zeberio;43,15278;-2,852778;1054
Vizcaya;Zierbena;43,34766;-3,086152;1382
Vizcaya;Ziortza-Bolibar;43,24982;-2,550174;396
Alicante/Alacant;Adsubia;38,84783;-0,1499264;693
Alicante/Alacant;Agost;38,44117;-0,6395459;4810
Alicante/Alacant;Agres;38,77988;-0,5156772;619
Alicante/Alacant;Aigües;38,49932;-0,3627366;1064
Alicante/Alacant;Albatera;38,1806;-0,8696246;11745
Alicante/Alacant;Alcalalí;38,75568;-0,046652;1507
Alicante/Alacant;Alcocer de Planes;38,79493;-0,4027004;228
Alicante/Alacant;Alcoleja;38,67542;-0,3323183;206
Alicante/Alacant;Alcoy/Alcoi;38,69763;-0,4730959;61552
Alicante/Alacant;Alfafara;38,77266;-0,5552129;413
Alicante/Alacant;Alfàs del Pi (l');38,58055;-0,1032094;21011
Alicante/Alacant;Algorfa;38,08587;-0,7957607;4346
Alicante/Alacant;Algueña;38,33886;-1,003234;1551
Alicante/Alacant;Alicante/Alacant;38,3452;-0,481006;334757
Alicante/Alacant;Almoradí;38,10963;-0,7920032;19147
Alicante/Alacant;Almudaina;38,76115;-0,35386;129
Alicante/Alacant;Alqueria d'Asnar (l');38,77235;-0,4256638;508
Alicante/Alacant;Altea;38,60032;-0,0491708;23780
Alicante/Alacant;Aspe;38,34857;-0,7694142;20180
Alicante/Alacant;Balones;38,73683;-0,3420584;163
Alicante/Alacant;Banyeres de Mariola;38,71685;-0,6558753;7240
Alicante/Alacant;Benasau;38,69114;-0,3437617;190
Alicante/Alacant;Beneixama;38,69995;-0,7661394;1811
Alicante/Alacant;Benejúzar;38,07839;-0,8384452;5467
Alicante/Alacant;Benferri;38,14063;-0,9632033;1876
Alicante/Alacant;Beniarbeig;38,82312;-0,0020653;1997
Alicante/Alacant;Beniardá;38,68372;-0,2160712;238
Alicante/Alacant;Beniarrés;38,81952;-0,3782794;1323
Alicante/Alacant;Benidoleig;38,79387;-0,0281963;1275
Alicante/Alacant;Benidorm;38,53704;-0,1290771;71034
Alicante/Alacant;Benifallim;38,66279;-0,4003207;109
Alicante/Alacant;Benifato;38,67406;-0,2300378;187
Alicante/Alacant;Benigembla;38,75606;-0,1102239;589
Alicante/Alacant;Benijófar;38,07811;-0,73795;3976
Alicante/Alacant;Benilloba;38,70023;-0,3904273;839
Alicante/Alacant;Benillup;38,75348;-0,3789057;99
Alicante/Alacant;Benimantell;38,67443;-0,207443;490
Alicante/Alacant;Benimarfull;38,7751;-0,3934855;440
Alicante/Alacant;Benimassot;38,74907;-0,2923697;123
Alicante/Alacant;Benimeli;38,82294;-0,0417273;402
Alicante/Alacant;Benissa;38,71623;0,0533722;13221
Alicante/Alacant;Benitachell/Poble Nou de Benitatxell (el);38,73225;0,1447876;5399
Alicante/Alacant;Biar;38,6297;-0,7654974;3723
Alicante/Alacant;Bigastro;38,06304;-0,8955043;6744
Alicante/Alacant;Bolulla;38,67622;-0,1117929;433
Alicante/Alacant;Busot;38,48483;-0,4172711;3148
Alicante/Alacant;Callosa d'En Sarrià;38,65133;-0,1225342;8056
Alicante/Alacant;Callosa de Segura;38,12413;-0,8784829;17924
Alicante/Alacant;Calpe/Calp;38,64483;0,0454063;29666
Alicante/Alacant;Campello (el);38,42892;-0,3978871;26511
Alicante/Alacant;Campo de Mirra/Camp de Mirra (el);38,68671;-0,7770379;424
Alicante/Alacant;Cañada;38,67524;-0,8098581;1231
Alicante/Alacant;Castalla;38,59519;-0,6722506;10327
Alicante/Alacant;Castell de Castells;38,75242;-0,1748384;508
Alicante/Alacant;Castell de Guadalest (el);38,67644;-0,198618;231
Alicante/Alacant;Catral;38,16095;-0,8014995;8745
Alicante/Alacant;Cocentaina;38,74228;-0,4384323;11467
Alicante/Alacant;Confrides;38,68329;-0,2685593;299
Alicante/Alacant;Cox;38,1416;-0,8870501;6826
Alicante/Alacant;Crevillent;38,24703;-0,803492;28609
Alicante/Alacant;Daya Nueva;38,11316;-0,7592378;1942
Alicante/Alacant;Daya Vieja;38,10484;-0,7387287;674
Alicante/Alacant;Dénia;38,84043;0,1085751;44464
Alicante/Alacant;Dolores;38,14058;-0,7692993;7427
Alicante/Alacant;Elche/Elx;38,2655;-0,6984587;230112
Alicante/Alacant;Elda;38,47803;-0,7904639;55168
Alicante/Alacant;Facheca;38,73502;-0,2678879;106
Alicante/Alacant;Famorca;38,73206;-0,2463927;44
Alicante/Alacant;Finestrat;38,56909;-0,2107335;6137
Alicante/Alacant;Fondó de les Neus (el)/Hondón de las Nieves;38,30504;-0,9341582;2862
Alicante/Alacant;Formentera del Segura;38,08562;-0,7453506;4285
Alicante/Alacant;Gaianes;38,81155;-0,4103162;378
Alicante/Alacant;Gata de Gorgos;38,77425;0,0812124;6291
Alicante/Alacant;Gorga;38,72056;-0,3560984;232
Alicante/Alacant;Granja de Rocamora;38,15253;-0,8909073;2362
Alicante/Alacant;Guardamar del Segura;38,08615;-0,651254;16329
Alicante/Alacant;Hondón de los Frailes;38,27319;-0,9276314;1214
Alicante/Alacant;Ibi;38,62551;-0,5713521;24113
Alicante/Alacant;Jacarilla;38,06133;-0,8686115;2096
Alicante/Alacant;Jávea/Xàbia;38,79546;0,1166293;31593
Alicante/Alacant;Jijona/Xixona;38,54006;-0,5077739;7516
Alicante/Alacant;Llíber;38,74273;0,0063282;1057
Alicante/Alacant;Lorcha/Orxa (l');38,84306;-0,309963;749
Alicante/Alacant;Millena;38,73058;-0,3638289;201
Alicante/Alacant;Monforte del Cid;38,37923;-0,7292369;7366
Alicante/Alacant;Monóvar/Monòver;38,43725;-0,8294068;13060
Alicante/Alacant;Montesinos (Los);38,02732;-0,743438;4949
Alicante/Alacant;Murla;38,76031;-0,0829431;612
Alicante/Alacant;Muro de Alcoy;38,78075;-0,4402698;8893
Alicante/Alacant;Mutxamel;38,41235;-0,4432408;22510
Alicante/Alacant;Novelda;38,3853;-0,7653857;27135
Alicante/Alacant;Nucia (la);38,61438;-0,1257095;17874
Alicante/Alacant;Ondara;38,82607;0,0159034;6546
Alicante/Alacant;Onil;38,62606;-0,6731591;7771
Alicante/Alacant;Orba;38,78033;-0,0637978;2616
Alicante/Alacant;Orihuela;38,08395;-0,9447829;86164
Alicante/Alacant;Orxeta;38,5636;-0,2619973;870
Alicante/Alacant;Parcent;38,74553;-0,0661097;1081
Alicante/Alacant;Pedreguer;38,79388;0,0345502;7602
Alicante/Alacant;Pego;38,84324;-0,1175528;11133
Alicante/Alacant;Penàguila;38,67942;-0,3590004;323
Alicante/Alacant;Petrer;38,47744;-0,7742523;34523
Alicante/Alacant;Pilar de la Horadada;37,86538;-0,7925081;22050
Alicante/Alacant;Pinós (el)/Pinoso;38,40112;-1,041577;7689
Alicante/Alacant;Planes;38,7855;-0,344533;844
Alicante/Alacant;Poblets (els);38,85391;0,018325;3288
Alicante/Alacant;Polop;38,62263;-0,1259112;4245
Alicante/Alacant;Quatretondeta;38,72365;-0,3159135;129
Alicante/Alacant;Rafal;38,10402;-0,8499723;4135
Alicante/Alacant;Ràfol d'Almúnia (El);38,82033;-0,0530159;697
Alicante/Alacant;Redován;38,11617;-0,9107296;7335
Alicante/Alacant;Relleu;38,58733;-0,3110441;1262
Alicante/Alacant;Rojales;38,08833;-0,7242546;20510
Alicante/Alacant;Romana (la);38,38433;-0,9050398;2576
Alicante/Alacant;Sagra;38,81134;-0,0657266;444
Alicante/Alacant;Salinas;38,51891;-0,9121291;1596
Alicante/Alacant;San Fulgencio;38,11422;-0,7179557;12030
Alicante/Alacant;San Isidro;38,1702;-0,8401969;1806
Alicante/Alacant;San Miguel de Salinas;37,97993;-0,7892857;8135
Alicante/Alacant;San Vicente del Raspeig/Sant Vicent del Raspeig;38,39609;-0,5249284;53126
Alicante/Alacant;Sanet y Negrals;38,81991;-0,0345811;734
Alicante/Alacant;Sant Joan d'Alacant;38,39817;-0,4345329;21939
Alicante/Alacant;Santa Pola;38,1923;-0,5552066;31760
Alicante/Alacant;Sax;38,53757;-0,8180652;10054
Alicante/Alacant;Sella;38,60862;-0,2730576;652
Alicante/Alacant;Senija;38,72786;0,0405763;636
Alicante/Alacant;Tàrbena;38,69572;-0,1037597;792
Alicante/Alacant;Teulada;38,72881;0,1035751;14620
Alicante/Alacant;Tibi;38,52938;-0,5830948;1719
Alicante/Alacant;Tollos;38,75664;-0,2747656;68
Alicante/Alacant;Tormos;38,80195;-0,0721342;377
Alicante/Alacant;Torremanzanas/Torre de les Maçanes (la);38,61335;-0,4199761;742
Alicante/Alacant;Torrevieja;37,97747;-0,6832271;101792
Alicante/Alacant;Vall d'Alcalà (la);38,79445;-0,2527778;192
Alicante/Alacant;Vall d'Ebo (la);38,80732;-0,1570321;282
Alicante/Alacant;Vall de Gallinera;38,82222;-0,2222222;664
Alicante/Alacant;Vall de Laguar (la);38,77628;-0,1310217;987
Alicante/Alacant;Verger (el);38,33109;-0,5109846;4865
Alicante/Alacant;Villajoyosa/Vila Joiosa (la);38,50775;-0,2326134;33797
Alicante/Alacant;Villena;38,63634;-0,8661389;35222
Alicante/Alacant;Xaló;38,73989;-0,0120761;3235
Castellón/Castelló;Aín;39,90086;-0,3407996;141
Castellón/Castelló;Albocàsser;40,35626;0,0253618;1447
Castellón/Castelló;Alcalà de Xivert;40,30459;0,2263053;7926
Castellón/Castelló;Alcora (l');40,07278;-0,2130235;11150
Castellón/Castelló;Alcudia de Veo;39,91713;-0,3556332;211
Castellón/Castelló;Alfondeguilla;39,83725;-0,26879;860
Castellón/Castelló;Algimia de Almonacid;39,91433;-0,4434568;328
Castellón/Castelló;Almazora/Almassora;39,94497;-0,0633176;24963
Castellón/Castelló;Almedíjar;39,87085;-0,4104057;252
Castellón/Castelló;Almenara;39,7544;-0,222755;5926
Castellón/Castelló;Alquerías del Niño Perdido;39,89653;-0,1134461;4284
Castellón/Castelló;Altura;39,853;-0,5135517;3920
Castellón/Castelló;Arañuel;40,0711;-0,4817952;199
Castellón/Castelló;Ares del Maestre;40,45699;-0,1334072;216
Castellón/Castelló;Argelita;40,05524;-0,3498509;111
Castellón/Castelló;Artana;39,89002;-0,2576374;1969
Castellón/Castelló;Atzeneta del Maestrat;40,21661;-0,1706612;1424
Castellón/Castelló;Ayódar;39,99977;-0,3760511;234
Castellón/Castelló;Azuébar;39,83419;-0,3704957;336
Castellón/Castelló;Barracas;40,01577;-0,6967063;184
Castellón/Castelló;Bejís;39,91087;-0,7038683;427
Castellón/Castelló;Benafer;39,93554;-0,5767506;180
Castellón/Castelló;Benafigos;40,27721;-0,209237;169
Castellón/Castelló;Benasal;40,37828;-0,1371356;1340
Castellón/Castelló;Benicarló;40,4187;0,4231017;26655
Castellón/Castelló;Benicasim/Benicàssim;40,05554;0,0656074;18098
Castellón/Castelló;Benlloch;40,21074;0,0270846;1175
Castellón/Castelló;Betxí;39,92623;-0,198169;5902
Castellón/Castelló;Borriana/Burriana;39,88987;-0,0836936;34565
Castellón/Castelló;Borriol;40,04169;-0,0664211;5025
Castellón/Castelló;Cabanes;40,15477;0,0454299;3128
Castellón/Castelló;Càlig;40,46129;0,356657;2198
Castellón/Castelló;Canet lo Roig;40,55226;0,2444581;882
Castellón/Castelló;Castell de Cabres;40,66072;0,0428758;18
Castellón/Castelló;Castellfort;40,50092;-0,1906994;236
Castellón/Castelló;Castellnovo;39,86256;-0,4583924;1081
Castellón/Castelló;Castellón de la Plana/Castelló de la Plana;39,98598;-0,0376709;180005
Castellón/Castelló;Castillo de Villamalefa;40,13031;-0,3785351;109
Castellón/Castelló;Catí;40,47099;0,0222751;859
Castellón/Castelló;Caudiel;39,94761;-0,5679407;712
Castellón/Castelló;Cervera del Maestre;40,45456;0,2796835;730
Castellón/Castelló;Chert/Xert;40,51731;0,1604056;906
Castellón/Castelló;Chilches/Xilxes;39,78072;-0,1875777;2872
Castellón/Castelló;Chodos/Xodos;40,24561;-0,2875069;126
Castellón/Castelló;Chóvar;39,85124;-0,3206392;347
Castellón/Castelló;Cinctorres;40,58369;-0,2165387;498
Castellón/Castelló;Cirat;40,05533;-0,4632015;267
Castellón/Castelló;Cortes de Arenoso;40,18552;-0,5426167;349
Castellón/Castelló;Costur;40,12006;-0,1728863;574
Castellón/Castelló;Coves de Vinromà (les);40,30804;0,1225409;2052
Castellón/Castelló;Culla;40,33772;-0,1657969;637
Castellón/Castelló;Eslida;39,88116;-0,3068462;915
Castellón/Castelló;Espadilla;40,02809;-0,3554911;75
Castellón/Castelló;Fanzara;40,01797;-0,3169175;400
Castellón/Castelló;Figueroles;40,11762;-0,2375725;584
Castellón/Castelló;Forcall;40,64625;-0,2024678;527
Castellón/Castelló;Fuente la Reina;40,06317;-0,609128;56
Castellón/Castelló;Fuentes de Ayódar;40,0206;-0,4207844;122
Castellón/Castelló;Gaibiel;39,92398;-0,4977681;201
Castellón/Castelló;Geldo;39,83671;-0,4669072;706
Castellón/Castelló;Herbés;40,72012;-0,0031003;59
Castellón/Castelló;Higueras;39,98375;-0,5030097;51
Castellón/Castelló;Jana (la);39,99738;-0,0527436;820
Castellón/Castelló;Jérica;39,9134;-0,5725689;1672
Castellón/Castelló;Llosa (la);39,76972;-0,2078121;962
Castellón/Castelló;Lucena del Cid;40,1385;-0,279997;1585
Castellón/Castelló;Ludiente;40,08733;-0,3722982;192
Castellón/Castelló;Mata de Morella (la);40,61561;-0,2790673;192
Castellón/Castelló;Matet;39,93716;-0,4694385;113
Castellón/Castelló;Moncofa;39,80862;-0,145778;6014
Castellón/Castelló;Montán;40,03509;-0,5527538;431
Castellón/Castelló;Montanejos;40,06796;-0,5227369;617
Castellón/Castelló;Morella;40,619;-0,0977334;2822
Castellón/Castelló;Navajas;39,87727;-0,505991;787
Castellón/Castelló;Nules;39,85245;-0,1586306;13490
Castellón/Castelló;Olocau del Rey;40,63729;-0,3402403;138
Castellón/Castelló;Onda;39,9653;-0,2626455;25691
Castellón/Castelló;Oropesa del Mar/Orpesa;40,09225;0,1339877;11188
Castellón/Castelló;Palanques;40,71812;-0,18057;35
Castellón/Castelló;Pavías;39,97375;-0,4824016;61
Castellón/Castelló;Peníscola/Peñíscola;40,36029;0,4028515;7894
Castellón/Castelló;Pina de Montalgrao;40,02067;-0,6548302;147
Castellón/Castelló;Pobla de Benifassà (la);40,35;0,4;296
Castellón/Castelló;Pobla Tornesa (la);40,10108;-0,0009881;1106
Castellón/Castelló;Portell de Morella;40,53268;-0,2620546;254
Castellón/Castelló;Puebla de Arenoso;40,10384;-0,5927256;202
Castellón/Castelló;Ribesalbes;40,02246;-0,2749309;1373
Castellón/Castelló;Rossell;40,61636;0,2205459;1187
Castellón/Castelló;Sacañet;39,85283;-0,7144783;85
Castellón/Castelló;Salzadella (la);40,41933;0,1752126;838
Castellón/Castelló;San Rafael del Río;40,6063;0,3498944;546
Castellón/Castelló;Sant Joan de Moró;40,06081;-0,1371611;2893
Castellón/Castelló;Sant Jordi/San Jorge;40,46417;0,3547123;1042
Castellón/Castelló;Sant Mateu;40,46391;0,1782633;2187
Castellón/Castelló;Santa Magdalena de Pulpis;40,3559;0,3024276;873
Castellón/Castelló;Sarratella;40,31277;0,0300289;100
Castellón/Castelló;Segorbe;39,85328;-0,4849939;9244
Castellón/Castelló;Sierra Engarcerán;40,26946;-0,0191436;1039
Castellón/Castelló;Soneja;39,81681;-0,4289563;1525
Castellón/Castelló;Sot de Ferrer;39,80494;-0,4102245;460
Castellón/Castelló;Sueras/Suera;39,95241;-0,3298838;654
Castellón/Castelló;Tales;39,94829;-0,3073579;883
Castellón/Castelló;Teresa;39,9;-0,6592473;297
Castellón/Castelló;Tírig;40,42364;0,0774624;554
Castellón/Castelló;Todolella;40,64658;-0,2479222;149
Castellón/Castelló;Toga;40,04161;-0,3677155;112
Castellón/Castelló;Torás;39,91962;-0,6867329;245
Castellón/Castelló;Toro (El);39,9672;-0,0537832;292
Castellón/Castelló;Torralba del Pinar;39,98846;-0,4384301;62
Castellón/Castelló;Torre d'En Besora (la);39,98182;-0,0721205;185
Castellón/Castelló;Torre d'en Doménec (la);40,26389;0,069759;236
Castellón/Castelló;Torreblanca;40,22024;0,1955926;6115
Castellón/Castelló;Torrechiva;40,0498;-0,3971934;91
Castellón/Castelló;Traiguera;40,52502;0,2937722;1695
Castellón/Castelló;Useras/Useres (les);40,22735;-0,080291;1005
Castellón/Castelló;Vall d'Alba;40,17512;-0,0346116;2951
Castellón/Castelló;Vall d'Uixó (la);39,82333;-0,2325619;32924
Castellón/Castelló;Vall de Almonacid;39,90323;-0,4562645;267
Castellón/Castelló;Vallat;40,02964;-0,3364323;78
Castellón/Castelló;Vallibona;40,60295;0,0462348;90
Castellón/Castelló;Vila-real;39,93835;-0,1018287;51205
Castellón/Castelló;Vilafamés;40,11403;-0,0529811;2017
Castellón/Castelló;Vilanova d'Alcolea;40,23169;0,0736209;698
Castellón/Castelló;Vilar de Canes;40,35885;-0,06521;175
Castellón/Castelló;Vilavella (la);39,85938;-0,1835214;3397
Castellón/Castelló;Villafranca del Cid/Vilafranca;40,4271;-0,2577482;2521
Castellón/Castelló;Villahermosa del Río;40,20107;-0,4185984;429
Castellón/Castelló;Villamalur;39,96404;-0,3945935;92
Castellón/Castelló;Villanueva de Viver;40,05904;-0,6467667;64
Castellón/Castelló;Villores;40,6753;-0,2001235;51
Castellón/Castelló;Vinaròs;40,471;0,4747435;28273
Castellón/Castelló;Vistabella del Maestrazgo;40,29388;-0,2940306;412
Castellón/Castelló;Viver;39,92135;-0,5944216;1754
Castellón/Castelló;Zorita del Maestrazgo;40,72866;-0,1646943;146
Castellón/Castelló;Zucaina;40,13165;-0,4206683;182
Valencia/València;Ademuz;40,06174;-1,286526;1286
Valencia/València;Ador;38,91941;-0,2242898;1474
Valencia/València;Agullent;38,82132;-0,5489346;2449
Valencia/València;Aielo de Malferit;38,87661;-0,5921101;4679
Valencia/València;Aielo de Rugat;38,88166;-0,3430091;189
Valencia/València;Alaquàs;39,45708;-0,4610681;30392
Valencia/València;Albaida;38,83701;-0,5156197;6449
Valencia/València;Albal;39,39709;-0,4121969;15443
Valencia/València;Albalat de la Ribera;39,2011;-0,3863965;3590
Valencia/València;Albalat dels Sorells;39,54219;-0,3473705;3849
Valencia/València;Albalat dels Tarongers;39,70299;-0,3364196;1113
Valencia/València;Alberic;39,11652;-0,5177308;11175
Valencia/València;Alborache;39,39252;-0,7718443;1209
Valencia/València;Alboraya;39,49935;-0,3497834;22405
Valencia/València;Albuixech;39,54437;-0,3226356;3880
Valencia/València;Alcàntera de Xúquer;39,06793;-0,5611053;1444
Valencia/València;Alcàsser;39,36931;-0,4428184;9103
Valencia/València;Alcublas;39,79716;-0,7021778;818
Valencia/València;Alcúdia (l');39,19832;-0,507092;11378
Valencia/València;Alcúdia de Crespins (l');38,97096;-0,5911145;5230
Valencia/València;Aldaia;39,46505;-0,4613582;29914
Valencia/València;Alfafar;39,42323;-0,3898719;20853
Valencia/València;Alfara de Algimia;39,76255;-0,3550662;538
Valencia/València;Alfara del Patriarca;39,54523;-0,3865961;3032
Valencia/València;Alfarp;39,27692;-0,5608942;1543
Valencia/València;Alfarrasí;38,90528;-0,4964219;1296
Valencia/València;Alfauir;38,92825;-0,2517238;451
Valencia/València;Algar de Palancia;39,78162;-0,3680117;558
Valencia/València;Algemesí;39,19387;-0,4347581;28308
Valencia/València;Algimia de Alfara;39,75295;-0,3615205;1086
Valencia/València;Alginet;39,26482;-0,4673142;13226
Valencia/València;Almàssera;39,51298;-0,3551791;7135
Valencia/València;Almiserà;38,91521;-0,2857652;301
Valencia/València;Almoines;38,94316;-0,1798222;2395
Valencia/València;Almussafes;39,29333;-0,4107316;8300
Valencia/València;Alpuente;39,87553;-1,013698;805
Valencia/València;Alqueria de la Comtessa (l');38,93595;-0,1537111;1492
Valencia/València;Alzira;39,15159;-0,4404637;44690
Valencia/València;Andilla;39,83567;-0,813692;316
Valencia/València;Anna;39,02021;-0,6453875;2774
Valencia/València;Antella;39,07915;-0,5926116;1498
Valencia/València;Aras de los Olmos;39,92415;-1,133347;435
Valencia/València;Atzeneta d'Albaida;38,83666;-0,4960669;1282
Valencia/València;Ayora;39,05817;-1,057897;5444
Valencia/València;Barx;39,01262;-0,3010528;1477
Valencia/València;Barxeta;39,02132;-0,4157147;1669
Valencia/València;Bèlgida;38,86024;-0,4751653;716
Valencia/València;Bellreguard;38,94565;-0,1641707;4736
Valencia/València;Bellús;38,94529;-0,4873113;374
Valencia/València;Benagéber;39,70691;-1,100758;142
Valencia/València;Benaguasil;39,59147;-0,5890565;11011
Valencia/València;Benavites;39,74054;-0,2573594;637
Valencia/València;Beneixida;39,05722;-0,5489059;703
Valencia/València;Benetússer;39,42465;-0,3974029;15313
Valencia/València;Beniarjó;38,93229;-0,1874941;1783
Valencia/València;Beniatjar;38,84798;-0,41688;256
Valencia/València;Benicolet;38,9191;-0,3469744;630
Valencia/València;Benicull de Xúquer;39,18639;-0,3858408;993
Valencia/València;Benifaió;39,28524;-0,4270781;12204
Valencia/València;Benifairó de la Valldigna;39,05379;-0,3022293;1683
Valencia/València;Benifairó de les Valls;39,7267;-0,2698895;2137
Valencia/València;Beniflá;38,92797;-0,1886494;407
Valencia/València;Benigánim;38,94381;-0,4439618;6469
Valencia/València;Benimodo;39,21346;-0,52738;2268
Valencia/València;Benimuslem;39,13147;-0,4928766;618
Valencia/València;Beniparrell;39,38113;-0,4126262;1949
Valencia/València;Benirredrà;38,9611;-0,1935661;1642
Valencia/València;Benisanó;39,61292;-0,5767823;2224
Valencia/València;Benissoda;38,8327;-0,5308933;372
Valencia/València;Benisuera;38,91311;-0,4780543;193
Valencia/València;Bétera;39,58848;-0,4588638;20740
Valencia/València;Bicorp;39,13191;-0,78779;583
Valencia/València;Bocairent;38,76781;-0,6086135;4541
Valencia/València;Bolbaite;39,06267;-0,6746119;1439
Valencia/València;Bonrepòs i Mirambell;39,51847;-0,3648613;3358
